COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
OECDEUR,BALANCE,TOTPRODS,NETDELIC,3Q2023,141575.875
OECDEUR,BALANCE,TOTPRODS,NETDELIC,NOV2022,45484.885
OECDEUR,BALANCE,TOTPRODS,NETDELIC,NOV2023,45171.767
OECDEUR,BALANCE,TOTPRODS,NETDELIC,Y2D2022,507673.083
OECDEUR,BALANCE,TOTPRODS,NETDELIC,Y2D2023,505248.964
TOTOECD,BALANCE,GASDIES,NETDELIC,2021,618179.1680000001
TOTOECD,BALANCE,GASDIES,NETDELIC,2022,626768.622
TOTOECD,BALANCE,GASDIES,NETDELIC,3Q2023,153597.269
TOTOECD,BALANCE,GASDIES,NETDELIC,NOV2022,52990.543
TOTOECD,BALANCE,GASDIES,NETDELIC,NOV2023,51776.782
TOTOECD,BALANCE,GASDIES,NETDELIC,Y2D2022,573490.7320000001
TOTOECD,BALANCE,GASDIES,NETDELIC,Y2D2023,563417.8589999999
TOTOECD,BALANCE,LPG,NETDELIC,2021,98604.152
TOTOECD,BALANCE,LPG,NETDELIC,2022,99845.575
TOTOECD,BALANCE,LPG,NETDELIC,3Q2023,25816.055
TOTOECD,BALANCE,LPG,NETDELIC,NOV2022,8328.564
TOTOECD,BALANCE,LPG,NETDELIC,NOV2023,7363.18
TOTOECD,BALANCE,LPG,NETDELIC,Y2D2022,90499.471
TOTOECD,BALANCE,LPG,NETDELIC,Y2D2023,90345.391
TOTOECD,BALANCE,NAPHTHA,NETDELIC,2021,128197.263
TOTOECD,BALANCE,NAPHTHA,NETDELIC,2022,114912.96800000001
TOTOECD,BALANCE,NAPHTHA,NETDELIC,3Q2023,25482.727000000003
TOTOECD,BALANCE,NAPHTHA,NETDELIC,NOV2022,8961.342
TOTOECD,BALANCE,NAPHTHA,NETDELIC,NOV2023,8879.901
TOTOECD,BALANCE,NAPHTHA,NETDELIC,Y2D2022,105491.815
TOTOECD,BALANCE,NAPHTHA,NETDELIC,Y2D2023,97236.857
TOTOECD,BALANCE,OTPRODS,NETDELIC,2021,188210.973
TOTOECD,BALANCE,OTPRODS,NETDELIC,2022,190280.12900000002
TOTOECD,BALANCE,OTPRODS,NETDELIC,3Q2023,47965.679000000004
TOTOECD,BALANCE,OTPRODS,NETDELIC,NOV2022,16381.509
TOTOECD,BALANCE,OTPRODS,NETDELIC,NOV2023,14057.26
TOTOECD,BALANCE,OTPRODS,NETDELIC,Y2D2022,176040.706
TOTOECD,BALANCE,OTPRODS,NETDELIC,Y2D2023,168349.008
TOTOECD,BALANCE,RESFUEL,NETDELIC,2021,29575.141
TOTOECD,BALANCE,RESFUEL,NETDELIC,2022,31167.857
TOTOECD,BALANCE,RESFUEL,NETDELIC,3Q2023,6345.06
TOTOECD,BALANCE,RESFUEL,NETDELIC,NOV2022,2475.032
TOTOECD,BALANCE,RESFUEL,NETDELIC,NOV2023,2361.8959999999997
TOTOECD,BALANCE,RESFUEL,NETDELIC,Y2D2022,28421.626
TOTOECD,BALANCE,RESFUEL,NETDELIC,Y2D2023,24850.188000000002
TOTOECD,BALANCE,TOTGASO,NETDELIC,2021,568825.881
TOTOECD,BALANCE,TOTGASO,NETDELIC,2022,579266.4380000001
TOTOECD,BALANCE,TOTGASO,NETDELIC,3Q2023,152136.212
TOTOECD,BALANCE,TOTGASO,NETDELIC,NOV2022,48369.664000000004
TOTOECD,BALANCE,TOTGASO,NETDELIC,NOV2023,48073.354999999996
TOTOECD,BALANCE,TOTGASO,NETDELIC,Y2D2022,529866.535
TOTOECD,BALANCE,TOTGASO,NETDELIC,Y2D2023,540009.679
TOTOECD,BALANCE,TOTKERO,NETDELIC,2021,138673.5
TOTOECD,BALANCE,TOTKERO,NETDELIC,2022,174161.237
TOTOECD,BALANCE,TOTKERO,NETDELIC,3Q2023,50331.367
TOTOECD,BALANCE,TOTKERO,NETDELIC,NOV2022,14520.904
TOTOECD,BALANCE,TOTKERO,NETDELIC,NOV2023,15462.422
TOTOECD,BALANCE,TOTKERO,NETDELIC,Y2D2022,157548.46899999998
TOTOECD,BALANCE,TOTKERO,NETDELIC,Y2D2023,175239.144
TOTOECD,BALANCE,TOTPRODS,NETDELIC,2021,1770266.078
TOTOECD,BALANCE,TOTPRODS,NETDELIC,2022,1816402.826
TOTOECD,BALANCE,TOTPRODS,NETDELIC,3Q2023,461674.369
TOTOECD,BALANCE,TOTPRODS,NETDELIC,NOV2022,152027.55800000002
TOTOECD,BALANCE,TOTPRODS,NETDELIC,NOV2023,147974.796
TOTOECD,BALANCE,TOTPRODS,NETDELIC,Y2D2022,1661359.354
TOTOECD,BALANCE,TOTPRODS,NETDELIC,Y2D2023,1659448.127
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,2021,4973.127
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,2021,2771.875
BELGIUM,BALANCE,TOTALOIL,CSNATTER,2021,5782.5
CANADA,BALANCE,TOTALOIL,CSNATTER,2021,16735.657
CHILE,BALANCE,TOTALOIL,CSNATTER,2021,1379.215
CZECH,BALANCE,TOTALOIL,CSNATTER,2021,2764.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,2021,2986.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,2021,332.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,2021,4772.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,2021,20173.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,2021,35720.37
GREECE,BALANCE,TOTALOIL,CSNATTER,2021,4256.708
HUNGARY,BALANCE,TOTALOIL,CSNATTER,2021,3281.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,2021,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,2021,1422.942
ISRAEL,BALANCE,TOTALOIL,CSNATTER,2021,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,2021,15125.573
JAPAN,BALANCE,TOTALOIL,CSNATTER,2021,68057.234
KOREA,BALANCE,TOTALOIL,CSNATTER,2021,23386.141
LATVIA,BALANCE,TOTALOIL,CSNATTER,2021,347.819
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,2021,1081.7
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,2021,75.961
MEXICO,BALANCE,TOTALOIL,CSNATTER,2021,4886.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,2021,11948.81
NORWAY,BALANCE,TOTALOIL,CSNATTER,2021,2739.575
NZ,BALANCE,TOTALOIL,CSNATTER,2021,913.0
POLAND,BALANCE,TOTALOIL,CSNATTER,2021,10358.823
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,2021,2808.742
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,2021,1407.144
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,2021,670.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,2021,14228.319
SWEDEN,BALANCE,TOTALOIL,CSNATTER,2021,4135.173
SWITLAND,BALANCE,TOTALOIL,CSNATTER,2021,3896.801
TURKEY,BALANCE,TOTALOIL,CSNATTER,2021,11784.675
UK,BALANCE,TOTALOIL,CSNATTER,2021,9474.0
USA,BALANCE,TOTALOIL,CSNATTER,2021,197026.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,2022,4971.319
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,2022,2828.824
BELGIUM,BALANCE,TOTALOIL,CSNATTER,2022,6011.1
CANADA,BALANCE,TOTALOIL,CSNATTER,2022,16600.13
CHILE,BALANCE,TOTALOIL,CSNATTER,2022,1337.793
CZECH,BALANCE,TOTALOIL,CSNATTER,2022,2843.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,2022,3151.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,2022,453.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,2022,4963.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,2022,20175.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,2022,35873.935
GREECE,BALANCE,TOTALOIL,CSNATTER,2022,4538.612
HUNGARY,BALANCE,TOTALOIL,CSNATTER,2022,3514.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,2022,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,2022,1497.844
ISRAEL,BALANCE,TOTALOIL,CSNATTER,2022,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,2022,16151.41
JAPAN,BALANCE,TOTALOIL,CSNATTER,2022,66569.0
KOREA,BALANCE,TOTALOIL,CSNATTER,2022,23718.869
LATVIA,BALANCE,TOTALOIL,CSNATTER,2022,384.036
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,2022,1072.2
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,2022,68.113
MEXICO,BALANCE,TOTALOIL,CSNATTER,2022,4862.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,2022,16309.994
NORWAY,BALANCE,TOTALOIL,CSNATTER,2022,3464.987
NZ,BALANCE,TOTALOIL,CSNATTER,2022,736.0
POLAND,BALANCE,TOTALOIL,CSNATTER,2022,10766.89
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,2022,2661.918
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,2022,1525.913
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,2022,633.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,2022,14848.813
SWEDEN,BALANCE,TOTALOIL,CSNATTER,2022,4687.903
SWITLAND,BALANCE,TOTALOIL,CSNATTER,2022,3401.196
TURKEY,BALANCE,TOTALOIL,CSNATTER,2022,11995.079
UK,BALANCE,TOTALOIL,CSNATTER,2022,8801.0
USA,BALANCE,TOTALOIL,CSNATTER,2022,168007.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,4Q2022,4971.319
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,2828.824
BELGIUM,BALANCE,TOTALOIL,CSNATTER,4Q2022,6011.1
CANADA,BALANCE,TOTALOIL,CSNATTER,4Q2022,16600.13
CHILE,BALANCE,TOTALOIL,CSNATTER,4Q2022,1337.793
CZECH,BALANCE,TOTALOIL,CSNATTER,4Q2022,2843.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,4Q2022,3151.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,453.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,4963.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,4Q2022,20175.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,4Q2022,35873.935
GREECE,BALANCE,TOTALOIL,CSNATTER,4Q2022,4538.612
HUNGARY,BALANCE,TOTALOIL,CSNATTER,4Q2022,3514.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,1497.844
ISRAEL,BALANCE,TOTALOIL,CSNATTER,4Q2022,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,4Q2022,16151.41
JAPAN,BALANCE,TOTALOIL,CSNATTER,4Q2022,66569.0
KOREA,BALANCE,TOTALOIL,CSNATTER,4Q2022,23718.869
LATVIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,384.036
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,1072.2
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,4Q2022,68.113
MEXICO,BALANCE,TOTALOIL,CSNATTER,4Q2022,4862.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,16309.994
NORWAY,BALANCE,TOTALOIL,CSNATTER,4Q2022,3464.987
NZ,BALANCE,TOTALOIL,CSNATTER,4Q2022,736.0
POLAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,10766.89
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,4Q2022,2661.918
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,1525.913
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,4Q2022,633.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,4Q2022,14848.813
SWEDEN,BALANCE,TOTALOIL,CSNATTER,4Q2022,4687.903
SWITLAND,BALANCE,TOTALOIL,CSNATTER,4Q2022,3401.196
TURKEY,BALANCE,TOTALOIL,CSNATTER,4Q2022,11995.079
UK,BALANCE,TOTALOIL,CSNATTER,4Q2022,8801.0
USA,BALANCE,TOTALOIL,CSNATTER,4Q2022,168007.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,1Q2023,5115.851
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,2992.739
BELGIUM,BALANCE,TOTALOIL,CSNATTER,1Q2023,6048.2
CANADA,BALANCE,TOTALOIL,CSNATTER,1Q2023,16178.502
CHILE,BALANCE,TOTALOIL,CSNATTER,1Q2023,1383.539
CZECH,BALANCE,TOTALOIL,CSNATTER,1Q2023,2926.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,1Q2023,3026.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,426.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,4717.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,1Q2023,18481.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,1Q2023,35022.896
GREECE,BALANCE,TOTALOIL,CSNATTER,1Q2023,4578.438
HUNGARY,BALANCE,TOTALOIL,CSNATTER,1Q2023,3738.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,1392.616
ISRAEL,BALANCE,TOTALOIL,CSNATTER,1Q2023,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,1Q2023,16574.156
JAPAN,BALANCE,TOTALOIL,CSNATTER,1Q2023,63771.395
KOREA,BALANCE,TOTALOIL,CSNATTER,1Q2023,26236.482
LATVIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,255.442
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,1140.4
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,1Q2023,66.414
MEXICO,BALANCE,TOTALOIL,CSNATTER,1Q2023,4941.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,15327.218
NORWAY,BALANCE,TOTALOIL,CSNATTER,1Q2023,3594.585
NZ,BALANCE,TOTALOIL,CSNATTER,1Q2023,773.0
POLAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,11398.783
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,1Q2023,2548.562
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,1588.813
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,1Q2023,577.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,1Q2023,14912.728
SWEDEN,BALANCE,TOTALOIL,CSNATTER,1Q2023,4855.5
SWITLAND,BALANCE,TOTALOIL,CSNATTER,1Q2023,3495.107
TURKEY,BALANCE,TOTALOIL,CSNATTER,1Q2023,11916.211
UK,BALANCE,TOTALOIL,CSNATTER,1Q2023,9260.0
USA,BALANCE,TOTALOIL,CSNATTER,1Q2023,172054.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,2Q2023,4977.861
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,2Q2023,2933.523
BELGIUM,BALANCE,TOTALOIL,CSNATTER,2Q2023,6180.3
CANADA,BALANCE,TOTALOIL,CSNATTER,2Q2023,15349.271
CHILE,BALANCE,TOTALOIL,CSNATTER,2Q2023,1391.573
CZECH,BALANCE,TOTALOIL,CSNATTER,2Q2023,2706.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,2Q2023,2884.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,2Q2023,408.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,2Q2023,4759.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,2Q2023,20211.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,2Q2023,35207.32
GREECE,BALANCE,TOTALOIL,CSNATTER,2Q2023,4492.397
HUNGARY,BALANCE,TOTALOIL,CSNATTER,2Q2023,3765.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,2Q2023,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,2Q2023,1401.938
ISRAEL,BALANCE,TOTALOIL,CSNATTER,2Q2023,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,2Q2023,15850.757
JAPAN,BALANCE,TOTALOIL,CSNATTER,2Q2023,66169.668
KOREA,BALANCE,TOTALOIL,CSNATTER,2Q2023,25745.978
LATVIA,BALANCE,TOTALOIL,CSNATTER,2Q2023,393.687
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,2Q2023,1111.4
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,2Q2023,66.492
MEXICO,BALANCE,TOTALOIL,CSNATTER,2Q2023,4777.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,2Q2023,14420.134
NORWAY,BALANCE,TOTALOIL,CSNATTER,2Q2023,3398.805
NZ,BALANCE,TOTALOIL,CSNATTER,2Q2023,716.0
POLAND,BALANCE,TOTALOIL,CSNATTER,2Q2023,11250.774
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,2Q2023,2544.861
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,2Q2023,1587.959
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,2Q2023,607.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,2Q2023,15306.363
SWEDEN,BALANCE,TOTALOIL,CSNATTER,2Q2023,5086.938
SWITLAND,BALANCE,TOTALOIL,CSNATTER,2Q2023,3614.458
TURKEY,BALANCE,TOTALOIL,CSNATTER,2Q2023,12702.309
UK,BALANCE,TOTALOIL,CSNATTER,2Q2023,8930.0
USA,BALANCE,TOTALOIL,CSNATTER,2Q2023,170643.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,3Q2023,5142.329
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,3Q2023,2961.215
BELGIUM,BALANCE,TOTALOIL,CSNATTER,3Q2023,6374.0
CANADA,BALANCE,TOTALOIL,CSNATTER,3Q2023,16009.294
CHILE,BALANCE,TOTALOIL,CSNATTER,3Q2023,1454.26
CZECH,BALANCE,TOTALOIL,CSNATTER,3Q2023,2884.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,3Q2023,2859.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,3Q2023,330.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,3Q2023,4532.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,3Q2023,20590.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,3Q2023,34778.836
GREECE,BALANCE,TOTALOIL,CSNATTER,3Q2023,4601.655
HUNGARY,BALANCE,TOTALOIL,CSNATTER,3Q2023,3729.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,3Q2023,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,3Q2023,1388.367
ISRAEL,BALANCE,TOTALOIL,CSNATTER,3Q2023,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,3Q2023,16671.245
JAPAN,BALANCE,TOTALOIL,CSNATTER,3Q2023,67341.884
KOREA,BALANCE,TOTALOIL,CSNATTER,3Q2023,24528.53
LATVIA,BALANCE,TOTALOIL,CSNATTER,3Q2023,389.015
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,3Q2023,1092.6
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,3Q2023,72.045
MEXICO,BALANCE,TOTALOIL,CSNATTER,3Q2023,4895.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,3Q2023,14033.095
NORWAY,BALANCE,TOTALOIL,CSNATTER,3Q2023,3594.621
NZ,BALANCE,TOTALOIL,CSNATTER,3Q2023,753.0
POLAND,BALANCE,TOTALOIL,CSNATTER,3Q2023,10824.347
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,3Q2023,2683.581
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,3Q2023,1631.454
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,3Q2023,674.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,3Q2023,15313.039
SWEDEN,BALANCE,TOTALOIL,CSNATTER,3Q2023,4929.385
SWITLAND,BALANCE,TOTALOIL,CSNATTER,3Q2023,3770.471
TURKEY,BALANCE,TOTALOIL,CSNATTER,3Q2023,12335.389
UK,BALANCE,TOTALOIL,CSNATTER,3Q2023,9425.0
USA,BALANCE,TOTALOIL,CSNATTER,3Q2023,164978.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,NOV2022,5205.35
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,NOV2022,2787.899
BELGIUM,BALANCE,TOTALOIL,CSNATTER,NOV2022,5947.5
CANADA,BALANCE,TOTALOIL,CSNATTER,NOV2022,16393.956
CHILE,BALANCE,TOTALOIL,CSNATTER,NOV2022,1339.105
CZECH,BALANCE,TOTALOIL,CSNATTER,NOV2022,2697.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,NOV2022,3112.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,NOV2022,398.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,NOV2022,5083.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,NOV2022,19873.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,NOV2022,35451.06
GREECE,BALANCE,TOTALOIL,CSNATTER,NOV2022,4901.786
HUNGARY,BALANCE,TOTALOIL,CSNATTER,NOV2022,3452.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,NOV2022,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,NOV2022,1390.504
ISRAEL,BALANCE,TOTALOIL,CSNATTER,NOV2022,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,NOV2022,16353.403
JAPAN,BALANCE,TOTALOIL,CSNATTER,NOV2022,68142.482
KOREA,BALANCE,TOTALOIL,CSNATTER,NOV2022,25527.325
LATVIA,BALANCE,TOTALOIL,CSNATTER,NOV2022,392.29
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,NOV2022,1093.5
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,NOV2022,84.537
MEXICO,BALANCE,TOTALOIL,CSNATTER,NOV2022,4709.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,NOV2022,14678.397
NORWAY,BALANCE,TOTALOIL,CSNATTER,NOV2022,3459.058
NZ,BALANCE,TOTALOIL,CSNATTER,NOV2022,825.0
POLAND,BALANCE,TOTALOIL,CSNATTER,NOV2022,10775.342
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,NOV2022,2847.717
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,NOV2022,1434.943
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,NOV2022,616.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,NOV2022,14725.732
SWEDEN,BALANCE,TOTALOIL,CSNATTER,NOV2022,4549.462
SWITLAND,BALANCE,TOTALOIL,CSNATTER,NOV2022,3342.659
TURKEY,BALANCE,TOTALOIL,CSNATTER,NOV2022,12029.141
UK,BALANCE,TOTALOIL,CSNATTER,NOV2022,8708.0
USA,BALANCE,TOTALOIL,CSNATTER,NOV2022,169702.0
AUSTRALI,BALANCE,TOTALOIL,CSNATTER,NOV2023,4862.197
AUSTRIA,BALANCE,TOTALOIL,CSNATTER,NOV2023,2870.348
BELGIUM,BALANCE,TOTALOIL,CSNATTER,NOV2023,6009.9
CANADA,BALANCE,TOTALOIL,CSNATTER,NOV2023,16820.95
CHILE,BALANCE,TOTALOIL,CSNATTER,NOV2023,1472.413
CZECH,BALANCE,TOTALOIL,CSNATTER,NOV2023,2814.0
DENMARK,BALANCE,TOTALOIL,CSNATTER,NOV2023,2763.0
ESTONIA,BALANCE,TOTALOIL,CSNATTER,NOV2023,353.0
FINLAND,BALANCE,TOTALOIL,CSNATTER,NOV2023,4040.0
FRANCE,BALANCE,TOTALOIL,CSNATTER,NOV2023,19813.0
GERMANY,BALANCE,TOTALOIL,CSNATTER,NOV2023,33895.645
GREECE,BALANCE,TOTALOIL,CSNATTER,NOV2023,4084.607
HUNGARY,BALANCE,TOTALOIL,CSNATTER,NOV2023,3771.0
ICELAND,BALANCE,TOTALOIL,CSNATTER,NOV2023,0.0
IRELAND,BALANCE,TOTALOIL,CSNATTER,NOV2023,1421.521
ISRAEL,BALANCE,TOTALOIL,CSNATTER,NOV2023,0.0
ITALY,BALANCE,TOTALOIL,CSNATTER,NOV2023,15856.287
JAPAN,BALANCE,TOTALOIL,CSNATTER,NOV2023,66941.735
KOREA,BALANCE,TOTALOIL,CSNATTER,NOV2023,24476.819
LATVIA,BALANCE,TOTALOIL,CSNATTER,NOV2023,402.396
LITHUANIA,BALANCE,TOTALOIL,CSNATTER,NOV2023,1039.7
LUXEMBOU,BALANCE,TOTALOIL,CSNATTER,NOV2023,53.676
MEXICO,BALANCE,TOTALOIL,CSNATTER,NOV2023,4872.0
NETHLAND,BALANCE,TOTALOIL,CSNATTER,NOV2023,14003.58
NORWAY,BALANCE,TOTALOIL,CSNATTER,NOV2023,4313.473
NZ,BALANCE,TOTALOIL,CSNATTER,NOV2023,758.0
POLAND,BALANCE,TOTALOIL,CSNATTER,NOV2023,10582.076
PORTUGAL,BALANCE,TOTALOIL,CSNATTER,NOV2023,2724.181
SLOVAKIA,BALANCE,TOTALOIL,CSNATTER,NOV2023,1600.091
SLOVENIA,BALANCE,TOTALOIL,CSNATTER,NOV2023,612.0
SPAIN,BALANCE,TOTALOIL,CSNATTER,NOV2023,15258.554
SWEDEN,BALANCE,TOTALOIL,CSNATTER,NOV2023,4788.717
SWITLAND,BALANCE,TOTALOIL,CSNATTER,NOV2023,3593.867
TURKEY,BALANCE,TOTALOIL,CSNATTER,NOV2023,12277.265
UK,BALANCE,TOTALOIL,CSNATTER,NOV2023,9266.0
USA,BALANCE,TOTALOIL,CSNATTER,NOV2023,164067.0
AUSTRALI,BALANCE,CRNGFEED,CSNATTER,2021,1354.909
AUSTRIA,BALANCE,CRNGFEED,CSNATTER,2021,1090.5
BELGIUM,BALANCE,CRNGFEED,CSNATTER,2021,950.8
CANADA,BALANCE,CRNGFEED,CSNATTER,2021,10494.175
CHILE,BALANCE,CRNGFEED,CSNATTER,2021,447.852
CZECH,BALANCE,CRNGFEED,CSNATTER,2021,1209.0
DENMARK,BALANCE,CRNGFEED,CSNATTER,2021,645.0
ESTONIA,BALANCE,CRNGFEED,CSNATTER,2021,25.0
FINLAND,BALANCE,CRNGFEED,CSNATTER,2021,1653.0
FRANCE,BALANCE,CRNGFEED,CSNATTER,2021,6813.0
GERMANY,BALANCE,CRNGFEED,CSNATTER,2021,20250.774
GREECE,BALANCE,CRNGFEED,CSNATTER,2021,1661.395
HUNGARY,BALANCE,CRNGFEED,CSNATTER,2021,1563.0
ICELAND,BALANCE,CRNGFEED,CSNATTER,2021,0.0
IRELAND,BALANCE,CRNGFEED,CSNATTER,2021,134.613
ISRAEL,BALANCE,CRNGFEED,CSNATTER,2021,0.0
ITALY,BALANCE,CRNGFEED,CSNATTER,2021,6251.532
JAPAN,BALANCE,CRNGFEED,CSNATTER,2021,55473.024
KOREA,BALANCE,CRNGFEED,CSNATTER,2021,14704.577
LATVIA,BALANCE,CRNGFEED,CSNATTER,2021,0.0
LITHUANIA,BALANCE,CRNGFEED,CSNATTER,2021,444.3
LUXEMBOU,BALANCE,CRNGFEED,CSNATTER,2021,0.0
MEXICO,BALANCE,CRNGFEED,CSNATTER,2021,2711.0
NETHLAND,BALANCE,CRNGFEED,CSNATTER,2021,3400.534
NORWAY,BALANCE,CRNGFEED,CSNATTER,2021,1807.852
